"job.type","LATITUDE","LONGITUDE","date"
"NB",40.722281,-73.986392,2022-01-06
"NB",40.743725,-73.911674,2022-01-28
"NB",40.745183,-74.008236,2022-01-06
"DM",40.677869,-73.903473,2022-01-06
"NB",40.819891,-73.930519,2022-01-06
"NB",40.732192,-73.955908,2022-02-04
"DM",40.867825,-73.894549,2022-01-06
"NB",40.713777,-73.936589,2022-01-07
"NB",40.713777,-73.936589,2022-01-07
"DM",40.867825,-73.894549,2022-01-06
"NB",40.635294,-74.004623,2022-01-13
"NB",40.636556,-74.014369,2022-01-06
"NB",40.636556,-74.014369,2022-01-06
"NB",40.636556,-74.014369,2022-01-06
"NB",40.634951,-73.944972,2022-01-20
"NB",40.656995,-73.951716,2022-01-06
"NB",40.656995,-73.951716,2022-01-06
"NB",40.656237,-74.002408,2022-01-06
"NB",40.74985,-73.995727,2022-01-07
"DM",40.596425,-74.112678,2022-01-07
"NB",40.778421,-73.894593,2022-01-07
"NB",40.778421,-73.894593,2022-01-07
"NB",40.755811,-73.832802,2022-01-07
"DM",40.868066,-73.894375,2022-01-07
"DM",40.868066,-73.894375,2022-01-27
"NB",40.643384,-73.925604,2022-01-07
"NB",40.615588,-74.084706,2022-01-07
"NB",40.751122,-73.756912,2022-01-07
"NB",40.597113,-73.803495,2022-01-07
"NB",40.597105,-73.803492,2022-01-07
"NB",40.649335,-73.952316,2022-01-07
"NB",40.788367,-73.799233,2022-01-07
"NB",40.643211,-74.020802,2022-01-07
"NB",40.632723,-73.944733,2022-01-07
"NB",40.632723,-73.944733,2022-01-07
"NB",40.75207,-73.818789,2022-01-07
"NB",40.75207,-73.818789,2022-01-07
"NB",40.632723,-73.944733,2022-01-07
"NB",40.635204,-73.944979,2022-01-07
"NB",40.635204,-73.944979,2022-01-07
"NB",40.635204,-73.944979,2022-01-07
"NB",40.722281,-73.986392,2022-01-07
"NB",40.636276,-74.007801,2022-01-07
"NB",40.668494,-73.83616,2022-01-07
"NB",40.668494,-73.83616,2022-01-07
"NB",40.668488,-73.83616,2022-01-07
"NB",40.668488,-73.83616,2022-01-07
"NB",40.668488,-73.83616,2022-01-07
"NB",40.668491,-73.83616,2022-01-07
"NB",40.668491,-73.83616,2022-01-07
"NB",40.668491,-73.83616,2022-01-07
"NB",40.726271,-73.953224,2022-01-08
"NB",40.733488,-74.01024,2022-01-08
"NB",40.755641,-73.975109,2022-01-11
"NB",40.815193,-73.898696,2022-01-08
"NB",40.815193,-73.898696,2022-01-08
"NB",40.815193,-73.898696,2022-01-08
"NB",40.710067,-73.760239,2022-01-09
"NB",40.633373,-73.949553,2022-01-09
"NB",40.633373,-73.949553,2022-01-09
"NB",40.633373,-73.949553,2022-01-09
"NB",40.789807,-73.825635,2022-01-10
"NB",40.753305,-73.998199,2022-01-10
"DM",40.629692,-74.07594,2022-01-10
"NB",40.627795,-74.16869,2022-01-10
"NB",40.765334,-73.769877,2022-01-10
"NB",40.840562,-73.823265,2022-01-10
"NB",40.840562,-73.823265,2022-01-10
"NB",40.755811,-73.832762,2022-01-10
"NB",40.755811,-73.832762,2022-01-10
"DM",40.871832,-73.904435,2022-01-10
"NB",40.753538,-73.831136,2022-01-10
"NB",40.744195,-73.85701,2022-01-10
"DM",40.767637,-73.968469,2022-01-10
"NB",40.806581,-73.93865,2022-01-11
"DM",40.756932,-73.979245,2022-01-10
"NB",40.760056,-73.823301,2022-01-10
"NB",40.737512,-73.996742,2022-01-10
"NB",40.737512,-73.996742,2022-01-10
"NB",40.734918,-73.884865,2022-01-10
"NB",40.713901,-73.943251,2022-01-10
"NB",40.713901,-73.943251,2022-01-10
"NB",40.713901,-73.943251,2022-01-10
"NB",40.754947,-73.999982,2022-01-10
"DM",40.684941,-73.974173,2022-01-10
"NB",40.749926,-73.936652,2022-01-10
"NB",40.75004,-73.935775,2022-01-10
"NB",40.750216,-73.935587,2022-01-10
"DM",40.690955,-73.916666,2022-01-28
"DM",40.684941,-73.974173,2022-01-10
"NB",40.814364,-73.91903,2022-01-10
"NB",40.885347,-73.850183,2022-01-14
"DM",40.63506,-74.008856,2022-01-14
"NB",40.885347,-73.850183,2022-01-10
"NB",40.885347,-73.850183,2022-01-10
"NB",40.700994,-73.805826,2022-01-10
"NB",40.596395,-73.994199,2022-01-10
"NB",40.736887,-73.875054,2022-01-10
"NB",40.764677,-73.833354,2022-01-10
"NB",40.70459,-73.809159,2022-01-10
"NB",40.764677,-73.833354,2022-01-10
"NB",40.765734,-73.83338,2022-01-10
"DM",40.677869,-73.903473,2022-01-10
"NB",40.702251,-73.819494,2022-01-28
"NB",40.589644,-73.811528,2022-01-10
"NB",40.775699,-73.932873,2022-01-10
"NB",40.735966,-73.87647,2022-01-10
"NB",40.775699,-73.932873,2022-01-10
"NB",40.775699,-73.932873,2022-01-10
"NB",40.735966,-73.87647,2022-01-10
"NB",40.735966,-73.87647,2022-01-10
"DM",40.622944,-73.970231,2022-01-10
"DM",40.608855,-73.946406,2022-01-10
"DM",40.676314,-73.881336,2022-01-10
"DM",40.676314,-73.881336,2022-01-10
"DM",40.688705,-73.957148,2022-01-10
"DM",40.678683,-73.986278,2022-01-10
"DM",40.678683,-73.986278,2022-01-12
"DM",40.678603,-73.986073,2022-01-10
"DM",40.678603,-73.986073,2022-01-12
"NB",40.602824,-73.753206,2022-01-10
"NB",40.750822,-73.817385,2022-01-11
"NB",40.605925,-74.001671,2022-01-11
"DM",40.508622,-74.241739,2022-01-11
"NB",40.74985,-73.995727,2022-01-11
"NB",40.687484,-73.875204,2022-01-11
"NB",40.814364,-73.91903,2022-01-11
"NB",40.749858,-74.005291,2022-01-11
"NB",40.749858,-74.005291,2022-01-11
"NB",40.759038,-73.986128,2022-01-11
"NB",40.722262,-73.766689,2022-01-11
"DM",40.849106,-73.886507,2022-01-11
"NB",40.692336,-73.893687,2022-01-11
"DM",40.849106,-73.886507,2022-01-11
"DM",40.90663,-73.8488,2022-01-11
"NB",40.843207,-73.917856,2022-01-12
"NB",40.639699,-73.973398,2022-01-11
"NB",40.842741,-73.889138,2022-01-12
"NB",40.752072,-73.781971,2022-01-12
"NB",40.887776,-73.907371,2022-01-12
"NB",40.887776,-73.907371,2022-01-31
"NB",40.752089,-73.781978,2022-01-12
"NB",40.835625,-73.928851,2022-01-12
"DM",40.856378,-73.890294,2022-02-11
"NB",40.767402,-73.920607,2022-01-12
"DM",40.620897,-74.142693,2022-01-13
"NB",40.796604,-73.816913,2022-01-12
"NB",40.797411,-73.815375,2022-01-12
"NB",40.797273,-73.814776,2022-01-12
"NB",40.797083,-73.814383,2022-01-12
"NB",40.702063,-73.986703,2022-01-12
"NB",40.840019,-73.937246,2022-01-12
"NB",40.79662,-73.814959,2022-01-12
"NB",40.612095,-73.972501,2022-01-12
"NB",40.796612,-73.81498,2022-01-12
"NB",40.796497,-73.817141,2022-01-12
"NB",40.79659,-73.816906,2022-01-12
"NB",40.796743,-73.816511,2022-01-12
"NB",40.797328,-73.815141,2022-01-12
"DM",40.870013,-73.859459,2022-01-18
"DM",40.870013,-73.859459,2022-01-18
"NB",40.60425,-73.971582,2022-01-12
"NB",40.637368,-73.953711,2022-01-13
"NB",40.775233,-73.769312,2022-01-14
"DM",40.710612,-73.770376,2022-01-12
"DM",40.710596,-73.77033,2022-01-12
"DM",40.710124,-73.77053,2022-01-12
"NB",40.70294,-73.982274,2022-01-12
"NB",40.700871,-73.946844,2022-02-28
"NB",40.703474,-73.948869,2022-01-12
"NB",40.714575,-73.96023,2022-01-12
"NB",40.688191,-73.990145,2022-01-12
"DM",40.872353,-73.885979,2022-02-25
"NB",40.690065,-73.923046,2022-01-13
"NB",40.573067,-74.106692,2022-01-13
"DM",40.872353,-73.885979,2022-03-15
"NB",40.667929,-73.797108,2022-01-13
"NB",40.636718,-73.991922,2022-01-13
"NB",40.856312,-73.895753,2022-01-13
"NB",40.596127,-73.799678,2022-01-13
"NB",40.596124,-73.79971,2022-01-13
"NB",40.747629,-73.994265,2022-01-13
"NB",40.639699,-73.973398,2022-01-13
"NB",40.639699,-73.973398,2022-01-13
"DM",40.770148,-73.781294,2022-01-26
"NB",40.696975,-73.805549,2022-01-13
"NB",40.696975,-73.805549,2022-01-13
"NB",40.745066,-73.945145,2022-01-13
"NB",40.751493,-73.984011,2022-01-13
"NB",40.739206,-74.001249,2022-01-21
"NB",40.747629,-73.994265,2022-01-13
"NB",40.747544,-73.994063,2022-01-13
"DM",40.754684,-73.791574,2022-01-13
"DM",40.754684,-73.791574,2022-01-13
"DM",40.599898,-74.078071,2022-01-13
"DM",40.730275,-73.877974,2022-02-02
"DM",40.740093,-73.850192,2022-01-13
"DM",40.74008,-73.850195,2022-01-13
"DM",40.74008,-73.850195,2022-01-13
"NB",40.712706,-73.967694,2022-01-13
"DM",40.740093,-73.850192,2022-01-13
"DM",40.726262,-73.785458,2022-01-13
"DM",40.740661,-73.951034,2022-01-13
"DM",40.740661,-73.951034,2022-01-13
"NB",40.715135,-73.966604,2022-01-13
"DM",40.806139,-73.943679,2022-01-13
"DM",40.806139,-73.943679,2022-01-13
"DM",40.806062,-73.943494,2022-01-13
"DM",40.806062,-73.943494,2022-01-13
"NB",40.885377,-73.865191,2022-01-13
"NB",40.718557,-73.913118,2022-01-13
"NB",40.718557,-73.913118,2022-01-13
"NB",40.717879,-73.956296,2022-01-13
"NB",40.777477,-73.771778,2022-01-13
"DM",40.857916,-73.883116,2022-01-13
"DM",40.857916,-73.883116,2022-01-13
"NB",40.717139,-73.947101,2022-01-13
"NB",40.712558,-73.918316,2022-01-13
"NB",40.871024,-73.869349,2022-01-13
"NB",40.761978,-73.96179,2022-01-13
"NB",40.871024,-73.869349,2022-01-13
"NB",40.717139,-73.947101,2022-01-13
"NB",40.871024,-73.869349,2022-01-13
"DM",40.885415,-73.865169,2022-01-13
"NB",40.638923,-73.950204,2022-01-13
"DM",40.879198,-73.843474,2022-01-14
"NB",40.606053,-74.015093,2022-01-13
"NB",40.556599,-74.164141,2022-01-13
"NB",40.637368,-73.953711,2022-01-13
"NB",40.637368,-73.953711,2022-01-13
"NB",40.637297,-73.953701,2022-01-13
"NB",40.637297,-73.953701,2022-01-13
"NB",40.748365,-73.944557,2022-01-13
"NB",40.748365,-73.944557,2022-01-13
"NB",40.748365,-73.944557,2022-01-13
"NB",40.748365,-73.944557,2022-01-13
"NB",40.69195,-73.979965,2022-01-14
"NB",40.564367,-74.105573,2022-01-14
"NB",40.758577,-73.9831,2022-01-14
"NB",40.734565,-73.960038,2022-01-14
"NB",40.68827,-73.982252,2022-01-14
"NB",40.513669,-74.23541,2022-01-14
"NB",40.753855,-73.935075,2022-01-14
"NB",40.607667,-73.963611,2022-01-14
"NB",40.758577,-73.9831,2022-01-14
"NB",40.788652,-73.943802,2022-01-14
"NB",40.691904,-73.801528,2022-01-14
"NB",40.834696,-73.921889,2022-01-14
"NB",40.637297,-73.953701,2022-01-14
"DM",40.693087,-73.960896,2022-01-25
"NB",40.513746,-74.235435,2022-01-14
"DM",40.649455,-73.952352,2022-01-14
"DM",40.656315,-73.953064,2022-01-14
"DM",40.656356,-73.953068,2022-01-14
"DM",40.6564,-73.953071,2022-01-14
"DM",40.874367,-73.887892,2022-01-14
"NB",40.604887,-73.751279,2022-01-14
"NB",40.757638,-73.865424,2022-01-14
"DM",40.874367,-73.887892,2022-01-14
"DM",40.698826,-73.92644,2022-01-25
"NB",40.803942,-73.936413,2022-01-14
"NB",40.803942,-73.936413,2022-01-14
"DM",40.80894,-73.894577,2022-01-14
"NB",40.665827,-73.992513,2022-01-14
"NB",40.696325,-73.907171,2022-01-14
"NB",40.598138,-73.992946,2022-01-14
"NB",40.598138,-73.992946,2022-01-14
"NB",40.6063,-73.971423,2022-01-14
"NB",40.716205,-73.951961,2022-01-14
"NB",40.713404,-73.954752,2022-01-14
"NB",40.71336,-73.95478,2022-01-14
"NB",40.718364,-73.954142,2022-01-14
"NB",40.833235,-73.884966,2022-01-18
"NB",40.701423,-73.936316,2022-01-15
"NB",40.760931,-73.863237,2022-01-17
"NB",40.760926,-73.863208,2022-01-17
"NB",40.760923,-73.863194,2022-01-17
"NB",40.76092,-73.86318,2022-01-17
"NB",40.760918,-73.863169,2022-01-17
"NB",40.760912,-73.863154,2022-01-17
"NB",40.791567,-73.974048,2022-01-17
"NB",40.599041,-73.9657,2022-01-17
"NB",40.51971,-74.207053,2022-01-17
"NB",40.519699,-74.2071,2022-01-17
"NB",40.519691,-74.207146,2022-01-17
"NB",40.565783,-74.102088,2022-01-17
"NB",40.774151,-73.991826,2022-01-17
"NB",40.526673,-74.201208,2022-01-28
"NB",40.595812,-74.113127,2022-01-17
"NB",40.726609,-73.781574,2022-01-17
"NB",40.772619,-73.846461,2022-01-17
"NB",40.681412,-73.943513,2022-01-17
"NB",40.684502,-73.919786,2022-01-17
"NB",40.709273,-73.804694,2022-01-17
"NB",40.599496,-73.971375,2022-05-05
"NB",40.656503,-74.003546,2022-01-17
"NB",40.656503,-74.003546,2022-01-17
"NB",40.716739,-73.989275,2022-01-17
"NB",40.716739,-73.989275,2022-01-17
"NB",40.796414,-73.948223,2022-01-19
"NB",40.662551,-73.947516,2022-01-18
"NB",40.687733,-73.91675,2022-01-20
"NB",40.683691,-73.953066,2022-01-20
"DM",40.687395,-73.855318,2022-01-25
"NB",40.673706,-73.952911,2022-01-26
"NB",40.693903,-73.991129,2022-01-27
"NB",40.643885,-73.993658,2022-01-18
"NB",40.643885,-73.993658,2022-01-18
"NB",40.643885,-73.993658,2022-01-18
"NB",40.6415,-74.075734,2022-01-20
"NB",40.654966,-73.95779,2022-01-18
"NB",40.511582,-74.234683,2022-01-18
"NB",40.718082,-73.884901,2022-01-18
"NB",40.81171,-73.889288,2022-01-18
"NB",40.65699,-73.951809,2022-01-18
"NB",40.65699,-73.951809,2022-01-18
"NB",40.65699,-73.951809,2022-01-18
"NB",40.668572,-73.95701,2022-01-18
"NB",40.668572,-73.95701,2022-01-18
"NB",40.876563,-73.85567,2022-01-18
"NB",40.876563,-73.85567,2022-01-18
"NB",40.876563,-73.85567,2022-01-18
"NB",40.662551,-73.947516,2022-01-18
"NB",40.876552,-73.855637,2022-01-18
"NB",40.876552,-73.855637,2022-01-18
"NB",40.662551,-73.947516,2022-01-18
"NB",40.664241,-73.748999,2022-02-01
"NB",40.876552,-73.855637,2022-01-18
"NB",40.857596,-73.895653,2022-01-18
"DM",40.74275,-73.982682,2022-01-18
"NB",40.857558,-73.895678,2022-01-18
"NB",40.823663,-73.908934,2023-06-09
"NB",40.688648,-73.914679,2022-01-18
"NB",40.679859,-73.882732,2022-01-18
"NB",40.671759,-73.887944,2022-01-18
"NB",40.674309,-73.894494,2022-01-18
"NB",40.758105,-73.941958,2022-01-18
"NB",40.641712,-74.020751,2022-01-18
"DM",40.652976,-73.939216,2022-02-07
"NB",40.662854,-73.99441,2022-01-18
"NB",40.651392,-73.937899,2022-01-18
"NB",40.676307,-73.910444,2022-01-18
"NB",40.676307,-73.910444,2022-01-18
"NB",40.749181,-73.7476,2022-01-28
"NB",40.676307,-73.910444,2022-01-18
"NB",40.700871,-73.946844,2022-02-28
"NB",40.632943,-73.9811,2022-01-18
"NB",40.597089,-73.803492,2022-01-18
"NB",40.597089,-73.803492,2022-01-18
"DM",40.762746,-73.76214,2022-01-18
"DM",40.742229,-73.953256,2022-01-18
"NB",40.693959,-73.952291,2022-01-18
"NB",40.659484,-73.937888,2022-01-18
"NB",40.687733,-73.91675,2022-01-18
"NB",40.702585,-73.992116,2022-01-19
"NB",40.70253,-73.990536,2022-01-19
"NB",40.808694,-73.949796,2022-01-19
"NB",40.853833,-73.852936,2022-01-19
"NB",40.853833,-73.852936,2022-01-19
"DM",40.594098,-74.093288,2022-01-19
"NB",40.510885,-74.252594,2022-01-19
"DM",40.535488,-74.154505,2022-01-27
"NB",40.51069,-74.252683,2022-01-19
"NB",40.726609,-73.781574,2022-01-19
"DM",40.806363,-73.927824,2022-01-19
"NB",40.746515,-73.712271,2022-01-19
"DM",40.806681,-73.92713,2022-01-19
"NB",40.590471,-73.81176,2022-01-19
"NB",40.817398,-73.929872,2022-01-19
"NB",40.571144,-74.195327,2022-01-19
"DM",40.767754,-73.934007,2022-01-19
"DM",40.767754,-73.934007,2022-01-19
"NB",40.782791,-73.918685,2022-01-19
"NB",40.782791,-73.918685,2022-01-19
"NB",40.782791,-73.918685,2022-01-19
"DM",40.745183,-73.948349,2022-01-19
"NB",40.774904,-73.910167,2022-02-07
"NB",40.705781,-73.93088,2023-06-13
"NB",40.823663,-73.908934,2023-06-09
"DM",40.773952,-73.791478,2022-01-19
"DM",40.749399,-73.820298,2022-01-19
"NB",40.706435,-73.799851,2022-01-19
"NB",40.721468,-73.942859,2022-01-19
"NB",40.677714,-74.014691,2022-01-19
"NB",40.637282,-73.945201,2022-01-19
"NB",40.823663,-73.908934,2023-06-09
"DM",40.643572,-74.000209,2022-01-19
"NB",40.863654,-73.890495,2022-01-19
"NB",40.863698,-73.890571,2022-01-19
"NB",40.86361,-73.890419,2022-01-19
"NB",40.666502,-73.993007,2022-01-19
"DM",40.636821,-73.93926,2022-02-10
"DM",40.636586,-73.943004,2022-01-19
"NB",40.652731,-73.947967,2022-01-19
"DM",40.636586,-73.943004,2022-01-19
"NB",40.652731,-73.947967,2022-01-19
"DM",40.631921,-73.997525,2022-01-19
"DM",40.631921,-73.997525,2022-01-19
"NB",40.683735,-73.946172,2022-01-25
"NB",40.579638,-73.965941,2022-03-07
"NB",40.6415,-74.075734,2022-01-20
"NB",40.685737,-73.928644,2022-01-20
"NB",40.685737,-73.928644,2022-01-20
"DM",40.60428,-74.107217,2022-01-20
"NB",40.717879,-73.956296,2022-01-20
"NB",40.630278,-73.941561,2022-01-20
"NB",40.636996,-74.083014,2022-01-20
"NB",40.738723,-73.887763,2022-01-20
"NB",40.759705,-73.900874,2022-01-20
"NB",40.659255,-73.898876,2022-01-20
"NB",40.715188,-73.773394,2022-01-24
"DM",40.694182,-73.959521,2022-01-20
"NB",40.829159,-73.84955,2022-01-20
"NB",40.829165,-73.849521,2022-01-20
"NB",40.879309,-73.89832,2022-01-20
"NB",40.879309,-73.89832,2022-01-20
"NB",40.879309,-73.89832,2022-01-20
"DM",40.909423,-73.903419,2022-01-20
"DM",40.844561,-73.918454,2022-01-20
"NB",40.735083,-73.955975,2022-01-20
"NB",40.756251,-73.913228,2022-01-20
"NB",40.715135,-73.966604,2022-01-20
"NB",40.715135,-73.966604,2022-01-20
"NB",40.715135,-73.966604,2022-01-20
"NB",40.718557,-73.913118,2022-01-20
"NB",40.706356,-73.803642,2022-01-20
"NB",40.607561,-74.065867,2022-01-20
"NB",40.607539,-74.065914,2022-01-20
"NB",40.60752,-74.065961,2022-01-20
"NB",40.607501,-74.066004,2022-01-20
"NB",40.607481,-74.066051,2022-01-20
"NB",40.607462,-74.066097,2022-01-20
"NB",40.607443,-74.066144,2022-01-20
"NB",40.607424,-74.066191,2022-01-20
"NB",40.720941,-73.861346,2022-01-20
"NB",40.696191,-73.935484,2022-01-20
"NB",40.696191,-73.935484,2022-01-20
"NB",40.67567,-73.933244,2022-01-20
"NB",40.692252,-73.910888,2022-01-20
"NB",40.721162,-73.818902,2022-01-20
"NB",40.721162,-73.818902,2022-01-20
"NB",40.878775,-73.835208,2022-01-20
"NB",40.878775,-73.835208,2022-01-20
"NB",40.878775,-73.835208,2022-01-20
"NB",40.637467,-74.009736,2022-01-21
"NB",40.637467,-74.009736,2022-01-21
"NB",40.637467,-74.009736,2022-01-21
"NB",40.766841,-73.739381,2022-01-21
"NB",40.766841,-73.739381,2022-01-21
"NB",40.85954,-73.869506,2022-01-24
"NB",40.766841,-73.739381,2022-01-21
"NB",40.824482,-73.949867,2022-01-21
"DM",40.635389,-74.15803,2022-01-24
"NB",40.840154,-73.889905,2022-01-24
"NB",40.608548,-74.072048,2022-01-21
"NB",40.608529,-74.072088,2022-01-21
"NB",40.738191,-73.812324,2022-01-21
"NB",40.608488,-74.072163,2022-01-21
"NB",40.608466,-74.072203,2022-01-21
"NB",40.597089,-73.803492,2022-01-21
"NB",40.684506,-73.831722,2022-01-21
"NB",40.825934,-73.921523,2022-01-21
"NB",40.746635,-73.988491,2022-01-21
"NB",40.638286,-74.005044,2022-01-21
"NB",40.706435,-73.799851,2022-01-21
"NB",40.850519,-73.897732,2022-01-21
"NB",40.808355,-73.931005,2022-01-21
"NB",40.808355,-73.931005,2022-01-21
"NB",40.808355,-73.931005,2022-01-21
"DM",40.86797,-73.894444,2022-01-21
"NB",40.781481,-73.778101,2022-01-21
"NB",40.684757,-73.854985,2022-02-09
"NB",40.750801,-73.936972,2022-01-21
"DM",40.86797,-73.894444,2022-01-21
"NB",40.779892,-73.819233,2022-08-10
"NB",40.765916,-73.922168,2022-01-21
"NB",40.694519,-73.800781,2022-02-07
"NB",40.737326,-73.73657,2022-01-21
"DM",40.697903,-73.807187,2022-02-22
"NB",40.737237,-73.936668,2022-01-21
"NB",40.72491,-73.825209,2022-01-21
"NB",40.72491,-73.825209,2022-01-21
"NB",40.697643,-73.784468,2022-01-21
"NB",40.697643,-73.784468,2022-01-21
"NB",40.697915,-73.784669,2022-01-21
"NB",40.697915,-73.784669,2022-01-21
"NB",40.697987,-73.784719,2022-01-21
"NB",40.697987,-73.784719,2022-01-21
"NB",40.697879,-73.78464,2022-01-21
"NB",40.697879,-73.78464,2022-01-21
"NB",40.697651,-73.784475,2022-01-21
"NB",40.697651,-73.784475,2022-01-21
"NB",40.753855,-73.935075,2022-01-21
"NB",40.815405,-73.916091,2022-01-22
"NB",40.694533,-73.922962,2022-01-23
"NB",40.675626,-73.949972,2022-01-23
"NB",40.666423,-73.893652,2022-01-24
"NB",40.885867,-73.878897,2022-01-24
"NB",40.634605,-73.972434,2022-01-24
"NB",40.696191,-73.935484,2022-01-24
"NB",40.703474,-73.948869,2022-01-24
"NB",40.8821,-73.897578,2022-01-24
"NB",40.522247,-74.179217,2022-01-24
"NB",40.620039,-73.978603,2022-01-24
"NB",40.522247,-74.179217,2022-01-24
"NB",40.8821,-73.897578,2022-01-24
"NB",40.882127,-73.897549,2022-01-24
"NB",40.882127,-73.897549,2022-01-24
"NB",40.592779,-74.092289,2022-01-24
"NB",40.529594,-74.182788,2022-01-24
"NB",40.533331,-74.193972,2022-01-24
"NB",40.533345,-74.193925,2022-01-24
"NB",40.533331,-74.193972,2022-01-24
"NB",40.840154,-73.889905,2022-01-24
"NB",40.756239,-73.789263,2022-01-24
"NB",40.533345,-74.193925,2022-01-24
"NB",40.676891,-73.920823,2022-01-24
"NB",40.666423,-73.893652,2022-01-24
"NB",40.674309,-73.894494,2022-01-24
"NB",40.674309,-73.894494,2022-01-24
"NB",40.676813,-73.886717,2022-02-03
"NB",40.73254,-73.960061,2022-01-24
"NB",40.688566,-73.980045,2022-02-07
"NB",40.529564,-74.182762,2022-01-24
"NB",40.637363,-74.144955,2022-01-26
"NB",40.815385,-73.941835,2022-01-24
"NB",40.815385,-73.941835,2022-01-24
"NB",40.676307,-73.910444,2022-02-03
"NB",40.701513,-73.947384,2022-01-24
"NB",40.701513,-73.947384,2022-01-24
"DM",40.743791,-73.983237,2022-01-24
"NB",40.840154,-73.889905,2022-01-24
"NB",40.608201,-74.069037,2022-01-25
"NB",40.698679,-73.913029,2022-01-24
"NB",40.652347,-73.955229,2022-01-24
"NB",40.885347,-73.850183,2022-01-24
"NB",40.649751,-73.950524,2022-01-24
"NB",40.649751,-73.950524,2022-01-24
"NB",40.673992,-74.014016,2022-01-24
"NB",40.76857,-73.828452,2022-01-24
"NB",40.78298,-73.847701,2022-01-24
"NB",40.668282,-73.900704,2022-01-24
"NB",40.668282,-73.900704,2022-01-24
"NB",40.668282,-73.900704,2022-01-24
"NB",40.785528,-73.848638,2022-01-24
"NB",40.76857,-73.828452,2022-01-24
"NB",40.787524,-73.844679,2022-01-24
"NB",40.647979,-73.960623,2022-01-24
"NB",40.768573,-73.828438,2022-01-24
"NB",40.768573,-73.828438,2022-01-24
"DM",40.686068,-73.945449,2022-01-24
"NB",40.768573,-73.828438,2022-01-24
"NB",40.768573,-73.828438,2022-01-24
"NB",40.78778,-73.843804,2022-01-24
"NB",40.78778,-73.843804,2022-01-24
"NB",40.855337,-73.889063,2022-01-24
"NB",40.717595,-73.942426,2022-01-24
"DM",40.885453,-73.865147,2022-01-24
"NB",40.745492,-73.89707,2022-01-24
"NB",40.829159,-73.84955,2022-01-24
"NB",40.829165,-73.849521,2022-01-24
"NB",40.834446,-73.92659,2022-01-24
"NB",40.6879,-73.942563,2022-01-24
"NB",40.862138,-73.870516,2022-01-24
"NB",40.825934,-73.921523,2022-01-25
"NB",40.506445,-74.2471,2022-01-25
"DM",40.593879,-73.969898,2022-03-11
"DM",40.635591,-73.94985,2022-01-25
"DM",40.635571,-73.94985,2022-01-25
"DM",40.717106,-73.958522,2022-01-25
"DM",40.82525,-73.887075,2022-01-25
"DM",40.679534,-73.986397,2022-01-25
"NB",40.871961,-73.858478,2022-03-09
"DM",40.681142,-73.871416,2022-02-08
"DM",40.714569,-73.938284,2022-01-25
"NB",40.739398,-73.944453,2022-01-25
"NB",40.669964,-73.808976,2022-01-25
"NB",40.782296,-73.945403,2022-01-25
"DM",40.82525,-73.887075,2022-01-25
"NB",40.778902,-73.769227,2022-01-25
"NB",40.548106,-74.229767,2022-01-25
"NB",40.548106,-74.229767,2022-01-25
"NB",40.727941,-74.008757,2022-01-25
"DM",40.815481,-73.942067,2022-01-25
"DM",40.815497,-73.942103,2022-01-25
"DM",40.815514,-73.942142,2022-01-25
"NB",40.882783,-73.903645,2022-01-25
"NB",40.882783,-73.903645,2022-01-25
"NB",40.702178,-73.94786,2022-01-28
"NB",40.726271,-73.953224,2022-01-25
"NB",40.868509,-73.92395,2022-03-07
"DM",40.652301,-73.956094,2022-01-25
"NB",40.682514,-73.960675,2022-01-25
"NB",40.780124,-73.902028,2022-01-25
"NB",40.639953,-73.918211,2022-03-07
"NB",40.730543,-74.009038,2022-01-25
"NB",40.697229,-73.985838,2022-01-25
"NB",40.610583,-73.966483,2022-01-25
"NB",40.745685,-73.985813,2022-01-25
"NB",40.765345,-73.764856,2022-01-25
"NB",40.522763,-74.229831,2022-01-25
"NB",40.652731,-73.947967,2022-01-25
"NB",40.522763,-74.229831,2022-01-25
"NB",40.686251,-74.004186,2022-01-25
"NB",40.693017,-73.943662,2022-02-11
"NB",40.700529,-73.929436,2022-01-25
"NB",40.719402,-73.997554,2022-01-25
"NB",40.679969,-73.958913,2022-01-25
"NB",40.679969,-73.958913,2022-01-25
"DM",40.676314,-73.881336,2022-01-25
"NB",40.629458,-73.985921,2022-01-25
"NB",40.689706,-73.996729,2022-01-25
"NB",40.689706,-73.996729,2022-01-25
"NB",40.668187,-73.993007,2022-02-04
"NB",40.751583,-73.903702,2022-01-25
"DM",40.735101,-73.93602,2022-02-04
"NB",40.720381,-73.941518,2022-01-25
"NB",40.72671,-73.953837,2022-01-25
"NB",40.776835,-73.961738,2022-01-27
"NB",40.73254,-73.960061,2022-01-26
"DM",40.692201,-73.861709,2022-01-26
"NB",40.746865,-73.94222,2022-01-26
"NB",40.766225,-73.820447,2022-01-26
"NB",40.737333,-73.884442,2022-01-28
"NB",40.876763,-73.845172,2022-01-26
"NB",40.75408,-73.82248,2022-01-26
"NB",40.679936,-73.855987,2022-01-26
"NB",40.852066,-73.890005,2022-01-26
"NB",40.774999,-73.771992,2022-01-26
"NB",40.708042,-73.798883,2022-02-09
"NB",40.641628,-73.985263,2022-01-26
"DM",40.72265,-73.824566,2022-01-26
"DM",40.806439,-73.926553,2022-01-26
"DM",40.72265,-73.824566,2022-01-26
"NB",40.748555,-73.875267,2022-01-26
